Customer Number,Customer Name,Document Number,Document Type,Document Date,Sales Amount,Original Trx Amount
1000632,Vary ph slemany,SINV-0000051008,Sales / Invoices,6/18/2022,"1,450.00000","1,450.00000"
1000632,Vary ph slemany,SINV-0000051059,Sales / Invoices,6/19/2022,0.00000,0.00000
1000632,Vary ph slemany,SINV-0000051787,Sales / Invoices,7/18/2022,300.00000,300.00000
1000632,Vary ph slemany,SINV-0000052780,Sales / Invoices,8/22/2022,0.00000,0.00000
1000632,Vary ph slemany,SINV-0000052849,Sales / Invoices,8/24/2022,330.00000,330.00000
1000632,Vary ph slemany,SINV-0000053686,Sales / Invoices,10/12/2022,"1,310.00000","1,310.00000"
1000632,Vary ph slemany,DM-0000000234,Debit Memos,5/30/2022,132.00000,132.00000
1000632,Vary ph slemany,CM-000002419,Credit Memos,2/15/2022,174.00000,174.00000
1000632,Vary ph slemany,CM-000003173,Credit Memos,5/17/2022,132.00000,132.00000
1000632,Vary ph slemany,CM-000003339,Credit Memos,6/15/2022,132.00000,132.00000
1000632,Vary ph slemany,CM-000004162,Credit Memos,8/29/2022,174.00000,174.00000
1000632,Vary ph slemany,SRTN-0000002682,Returns,6/5/2021,0.00000,0.00000
1000632,Vary ph slemany,SRTN-0000002798,Returns,6/28/2021,0.00000,0.00000
1000632,Vary ph slemany,SRTN-0000004092,Returns,4/28/2022,0.00000,0.00000
1000632,Vary ph slemany,PMT-0000009532,Payments,7/2/2021,0.00000,900.00000
1000632,Vary ph slemany,PMT-0000011407,Payments,2/15/2022,0.00000,"1,276.00000"
1000632,Vary ph slemany,PMT-0000012674,Payments,5/17/2022,0.00000,968.00000
1000632,Vary ph slemany,PMT-0000012863,Payments,5/30/2022,0.00000,-968.00000
1000632,Vary ph slemany,PMT-0000013060,Payments,6/15/2022,0.00000,968.00000
1000632,Vary ph slemany,PMT-0000014316,Payments,8/29/2022,0.00000,"1,276.00000"
1000633,Oskar ph slemany,SINV-0000048584,Sales / Invoices,4/2/2022,253.80000,253.80000
1000633,Oskar ph slemany,SINV-0000050528,Sales / Invoices,6/4/2022,0.00000,0.00000
1000633,Oskar ph slemany,SRTN-0000003867,Returns,3/31/2022,253.80000,253.80000
1000634,Sha3b ph slemany,SINV-0000034584,Sales / Invoices,4/24/2021,0.00000,0.00000
1000634,Sha3b ph slemany,SINV-0000039043,Sales / Invoices,8/9/2021,0.00000,0.00000
1000634,Sha3b ph slemany,SINV-0000044944,Sales / Invoices,1/4/2022,0.00000,0.00000
1000634,Sha3b ph slemany,SINV-0000047770,Sales / Invoices,3/10/2022,0.00000,0.00000
1000634,Sha3b ph slemany,SINV-0000047902,Sales / Invoices,3/14/2022,0.00000,0.00000
1000634,Sha3b ph slemany,SINV-0000049352,Sales / Invoices,4/21/2022,0.00000,0.00000
1000634,Sha3b ph slemany,SINV-0000052810,Sales / Invoices,8/23/2022,0.00000,0.00000
1000634,Sha3b ph slemany,SRTN-0000002538,Returns,4/24/2021,0.00000,0.00000
1000634,Sha3b ph slemany,SRTN-0000003805,Returns,3/10/2022,0.00000,0.00000
1000634,Sha3b ph slemany,SRTN-0000004686,Returns,8/23/2022,0.00000,0.00000
1000635,Saya ph slemany,SINV-0000044483,Sales / Invoices,12/25/2021,0.00000,0.00000
1000635,Saya ph slemany,SINV-0000051024,Sales / Invoices,6/18/2022,0.00000,0.00000
1000635,Saya ph slemany,SRTN-0000003468,Returns,12/25/2021,0.00000,0.00000
1000635,Saya ph slemany,SRTN-0000004318,Returns,6/18/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000035915,Sales / Invoices,5/27/2021,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000036210,Sales / Invoices,6/3/2021,900.00000,900.00000
1000636,Rozh ph Slemany,SINV-0000036695,Sales / Invoices,6/13/2021,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000040242,Sales / Invoices,9/6/2021,"1,200.00000","1,200.00000"
1000636,Rozh ph Slemany,SINV-0000044295,Sales / Invoices,12/19/2021,"2,124.60000","2,124.60000"
1000636,Rozh ph Slemany,SINV-0000044319,Sales / Invoices,12/20/2021,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000046727,Sales / Invoices,2/12/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000047756,Sales / Invoices,3/9/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000047856,Sales / Invoices,3/13/2022,600.00000,600.00000
1000636,Rozh ph Slemany,SINV-0000047858,Sales / Invoices,3/13/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000048697,Sales / Invoices,4/5/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000048990,Sales / Invoices,4/13/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000049720,Sales / Invoices,5/8/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000050087,Sales / Invoices,5/18/2022,120.00000,120.00000
1000636,Rozh ph Slemany,SINV-0000050848,Sales / Invoices,6/12/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000051888,Sales / Invoices,7/21/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000052269,Sales / Invoices,8/3/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SINV-0000052495,Sales / Invoices,8/10/2022,395.00000,395.00000
1000636,Rozh ph Slemany,CM-000001782,Credit Memos,11/1/2021,144.00000,144.00000
1000636,Rozh ph Slemany,CM-000002132,Credit Memos,12/30/2021,34.80000,34.80000
1000636,Rozh ph Slemany,CM-000002652,Credit Memos,3/19/2022,254.95200,254.95200
1000636,Rozh ph Slemany,CM-000004004,Credit Memos,8/9/2022,86.40000,86.40000
1000636,Rozh ph Slemany,SRTN-0000002631,Returns,5/23/2021,0.00000,0.00000
1000636,Rozh ph Slemany,SRTN-0000004089,Returns,4/28/2022,0.00000,0.00000
1000636,Rozh ph Slemany,SRTN-0000004547,Returns,8/3/2022,0.00000,0.00000
1000636,Rozh ph Slemany,PMT-0000009555,Payments,7/2/2021,0.00000,900.00000
1000636,Rozh ph Slemany,PMT-0000010563,Payments,11/1/2021,0.00000,"1,056.00000"
1000636,Rozh ph Slemany,PMT-0000011010,Payments,12/30/2021,0.00000,255.20000
1000636,Rozh ph Slemany,PMT-0000011823,Payments,3/19/2022,0.00000,"1,869.64800"
1000636,Rozh ph Slemany,PMT-0000014099,Payments,8/10/2022,0.00000,633.60000
10006367,Daik ph Slemany,SINV-0000034022,Sales / Invoices,4/7/2021,0.00000,0.00000
10006367,Daik ph Slemany,SINV-0000034484,Sales / Invoices,4/20/2021,"2,000.00000","2,000.00000"
10006367,Daik ph Slemany,SINV-0000034689,Sales / Invoices,4/27/2021,0.00000,0.00000
10006367,Daik ph Slemany,SINV-0000036270,Sales / Invoices,6/3/2021,720.00000,720.00000
10006367,Daik ph Slemany,SINV-0000038659,Sales / Invoices,8/3/2021,0.00000,0.00000
10006367,Daik ph Slemany,SINV-0000039497,Sales / Invoices,8/17/2021,0.00000,0.00000
10006367,Daik ph Slemany,SINV-0000044771,Sales / Invoices,12/30/2021,"4,450.00000","4,450.00000"
10006367,Daik ph Slemany,SINV-0000046408,Sales / Invoices,2/5/2022,0.00000,0.00000
10006367,Daik ph Slemany,SINV-0000047026,Sales / Invoices,2/19/2022,0.00000,0.00000
10006367,Daik ph Slemany,SINV-0000052494,Sales / Invoices,8/10/2022,237.00000,237.00000
10006367,Daik ph Slemany,SINV-0000053398,Sales / Invoices,9/22/2022,"2,835.00000","2,835.00000"
10006367,Daik ph Slemany,CM-000001042,Credit Memos,5/8/2021,280.00000,280.00000
10006367,Daik ph Slemany,CM-000002552,Credit Memos,3/9/2022,534.00000,534.00000
10006367,Daik ph Slemany,PMT-0000009214,Payments,5/8/2021,0.00000,"1,720.00000"
10006367,Daik ph Slemany,PMT-0000009544,Payments,7/2/2021,0.00000,720.00000
10006367,Daik ph Slemany,PMT-0000011696,Payments,3/9/2022,0.00000,"3,916.00000"
1000638,Mariwan Zargata Norenga,SINV-0000040024,Sales / Invoices,9/1/2021,42.60000,42.60000
1000638,Mariwan Zargata Norenga,SINV-0000048594,Sales / Invoices,4/2/2022,28.40000,28.40000
1000638,Mariwan Zargata Norenga,CM-000002015,Credit Memos,12/1/2021,17.30000,17.30000
1000638,Mariwan Zargata Norenga,CM-000004015,Credit Memos,8/9/2022,4.26000,4.26000
1000638,Mariwan Zargata Norenga,PMT-0000010864,Payments,12/1/2021,0.00000,155.70000
1000638,Mariwan Zargata Norenga,PMT-0000014111,Payments,8/10/2022,0.00000,38.34000
1000639,Awa ph  Tasluja,SINV-0000034327,Sales / Invoices,4/15/2021,345.30000,345.30000
1000639,Awa ph  Tasluja,SINV-0000035174,Sales / Invoices,5/11/2021,142.00000,142.00000
1000639,Awa ph  Tasluja,SINV-0000036286,Sales / Invoices,6/5/2021,564.20000,564.20000
1000639,Awa ph  Tasluja,SINV-0000037061,Sales / Invoices,6/19/2021,71.00000,71.00000
1000639,Awa ph  Tasluja,SINV-0000037429,Sales / Invoices,6/28/2021,375.00000,375.00000
1000639,Awa ph  Tasluja,SINV-0000038186,Sales / Invoices,7/17/2021,159.70000,159.70000
1000639,Awa ph  Tasluja,SINV-0000039306,Sales / Invoices,8/12/2021,264.20000,264.20000
1000639,Awa ph  Tasluja,SINV-0000039671,Sales / Invoices,8/21/2021,35.50000,35.50000
1000639,Awa ph  Tasluja,SINV-0000040565,Sales / Invoices,9/14/2021,139.20000,139.20000
1000639,Awa ph  Tasluja,SINV-0000041433,Sales / Invoices,10/7/2021,9.60000,9.60000
1000639,Awa ph  Tasluja,SINV-0000041693,Sales / Invoices,10/13/2021,242.00000,242.00000
1000639,Awa ph  Tasluja,SINV-0000042101,Sales / Invoices,10/23/2021,210.00000,210.00000
1000639,Awa ph  Tasluja,SINV-0000042189,Sales / Invoices,10/25/2021,0.00000,0.00000
1000639,Awa ph  Tasluja,SINV-0000043228,Sales / Invoices,11/22/2021,60.00000,60.00000
1000639,Awa ph  Tasluja,SINV-0000044024,Sales / Invoices,12/13/2021,120.00000,120.00000
1000639,Awa ph  Tasluja,SINV-0000044748,Sales / Invoices,12/30/2021,298.00000,298.00000
1000639,Awa ph  Tasluja,SINV-0000044849,Sales / Invoices,1/4/2022,285.00000,285.00000
1000639,Awa ph  Tasluja,SINV-0000045271,Sales / Invoices,1/11/2022,56.80000,56.80000
1000639,Awa ph  Tasluja,SINV-0000046719,Sales / Invoices,2/12/2022,306.80000,306.80000
1000639,Awa ph  Tasluja,SINV-0000046836,Sales / Invoices,2/14/2022,55.00000,55.00000
1000639,Awa ph  Tasluja,SINV-0000047443,Sales / Invoices,3/2/2022,136.80000,136.80000
1000639,Awa ph  Tasluja,SINV-0000047552,Sales / Invoices,3/3/2022,180.00000,180.00000
1000639,Awa ph  Tasluja,SINV-0000048656,Sales / Invoices,4/4/2022,210.00000,210.00000
1000639,Awa ph  Tasluja,SINV-0000048845,Sales / Invoices,4/9/2022,170.40000,170.40000
1000639,Awa ph  Tasluja,SINV-0000050444,Sales / Invoices,5/30/2022,410.95000,410.95000
1000639,Awa ph  Tasluja,SINV-0000050555,Sales / Invoices,6/4/2022,0.00000,0.00000
1000639,Awa ph  Tasluja,SINV-0000050893,Sales / Invoices,6/14/2022,281.50000,281.50000
1000639,Awa ph  Tasluja,SINV-0000051179,Sales / Invoices,6/22/2022,89.70000,89.70000
1000639,Awa ph  Tasluja,SINV-0000052848,Sales / Invoices,8/24/2022,120.00000,120.00000
1000639,Awa ph  Tasluja,SINV-0000053003,Sales / Invoices,9/3/2022,60.00000,60.00000
1000639,Awa ph  Tasluja,SINV-0000053694,Sales / Invoices,10/13/2022,57.00000,57.00000
1000639,Awa ph  Tasluja,DM-0000000235,Debit Memos,5/30/2022,112.75200,112.75200
1000639,Awa ph  Tasluja,CM-000001225,Credit Memos,7/2/2021,141.54000,141.54000
1000639,Awa ph  Tasluja,CM-000001837,Credit Memos,11/1/2021,210.10000,210.10000
1000639,Awa ph  Tasluja,CM-000003110,Credit Memos,5/11/2022,112.75200,112.75200
1000639,Awa ph  Tasluja,CM-000003338,Credit Memos,6/15/2022,112.75200,112.75200
1000639,Awa ph  Tasluja,CM-000003597,Credit Memos,7/18/2022,2.73600,2.73600
1000639,Awa ph  Tasluja,CM-000004368,Credit Memos,9/21/2022,140.83200,140.83200
1000639,Awa ph  Tasluja,SRTN-0000004314,Returns,6/18/2022,227.20000,227.20000
1000639,Awa ph  Tasluja,PMT-0000009559,Payments,7/2/2021,0.00000,"1,037.96000"
1000639,Awa ph  Tasluja,PMT-0000010622,Payments,11/1/2021,0.00000,"1,540.70400"
1000639,Awa ph  Tasluja,PMT-0000012596,Payments,5/11/2022,0.00000,826.84800
1000639,Awa ph  Tasluja,PMT-0000012824,Payments,5/30/2022,0.00000,-826.85000
1000639,Awa ph  Tasluja,PMT-0000013059,Payments,6/15/2022,0.00000,826.84800
1000639,Awa ph  Tasluja,PMT-0000013413,Payments,7/18/2022,0.00000,20.06400
1000639,Awa ph  Tasluja,PMT-0000014793,Payments,9/21/2022,0.00000,"1,032.76800"
1000644,Al Faisal ph mosel,SINV-0000046495,Sales / Invoices,2/7/2022,0.00000,0.00000
1000644,Al Faisal ph mosel,SINV-0000047557,Sales / Invoices,3/3/2022,0.00000,0.00000
1000647,Kara ph slemany,SINV-0000037059,Sales / Invoices,6/19/2021,167.00000,167.00000
1000647,Kara ph slemany,SINV-0000041477,Sales / Invoices,10/9/2021,220.00000,220.00000
1000647,Kara ph slemany,SINV-0000045523,Sales / Invoices,1/16/2022,32.00000,32.00000
1000647,Kara ph slemany,SINV-0000047977,Sales / Invoices,3/15/2022,120.00000,120.00000
1000647,Kara ph slemany,CM-000004359,Credit Memos,9/21/2022,100.29600,100.29600
1000647,Kara ph slemany,PMT-0000014785,Payments,9/21/2022,0.00000,735.50400
1000649,Al Faraby Aljadid ph mosel,SINV-0000034722,Sales / Invoices,4/28/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000035623,Sales / Invoices,5/23/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000035699,Sales / Invoices,5/24/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000036090,Sales / Invoices,6/1/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000036701,Sales / Invoices,6/13/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000037643,Sales / Invoices,7/5/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000038404,Sales / Invoices,7/27/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000039069,Sales / Invoices,8/9/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000039986,Sales / Invoices,9/1/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000040213,Sales / Invoices,9/5/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000040658,Sales / Invoices,9/16/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000042028,Sales / Invoices,10/21/2021,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000044920,Sales / Invoices,1/4/2022,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000044992,Sales / Invoices,1/5/2022,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000045715,Sales / Invoices,1/20/2022,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000046893,Sales / Invoices,2/15/2022,0.00000,0.00000
1000649,Al Faraby Aljadid ph mosel,SINV-0000047757,Sales / Invoices,3/9/2022,750.20000,750.20000
1000649,Al Faraby Aljadid ph mosel,SINV-0000050507,Sales / Invoices,6/4/2022,750.20000,750.20000
1000649,Al Faraby Aljadid ph mosel,PMT-0000013275,Payments,7/6/2022,0.00000,750.20000
1000649,Al Faraby Aljadid ph mosel,PMT-0000015089,Payments,9/29/2022,0.00000,750.20000
1000650,Swrkew Xabat Norenga,SINV-0000033888,Sales / Invoices,4/5/2021,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SINV-0000035716,Sales / Invoices,5/24/2021,151.55000,151.55000
1000650,Swrkew Xabat Norenga,SINV-0000036034,Sales / Invoices,5/29/2021,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SINV-0000039299,Sales / Invoices,8/12/2021,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SINV-0000039419,Sales / Invoices,8/16/2021,200.00000,200.00000
1000650,Swrkew Xabat Norenga,SINV-0000040627,Sales / Invoices,9/16/2021,102.20000,102.20000
1000650,Swrkew Xabat Norenga,SINV-0000041901,Sales / Invoices,10/18/2021,480.95000,480.95000
1000650,Swrkew Xabat Norenga,SINV-0000042800,Sales / Invoices,11/11/2021,79.50000,79.50000
1000650,Swrkew Xabat Norenga,SINV-0000043080,Sales / Invoices,11/20/2021,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SINV-0000043533,Sales / Invoices,11/30/2021,133.40000,133.40000
1000650,Swrkew Xabat Norenga,SINV-0000045081,Sales / Invoices,1/8/2022,317.00000,317.00000
1000650,Swrkew Xabat Norenga,SINV-0000046997,Sales / Invoices,2/17/2022,56.80000,56.80000
1000650,Swrkew Xabat Norenga,SINV-0000047110,Sales / Invoices,2/20/2022,300.00000,300.00000
1000650,Swrkew Xabat Norenga,SINV-0000047409,Sales / Invoices,2/28/2022,49.40000,49.40000
1000650,Swrkew Xabat Norenga,SINV-0000047653,Sales / Invoices,3/7/2022,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SINV-0000049119,Sales / Invoices,4/16/2022,216.25000,216.25000
1000650,Swrkew Xabat Norenga,SINV-0000049936,Sales / Invoices,5/14/2022,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SINV-0000050280,Sales / Invoices,5/24/2022,114.00000,114.00000
1000650,Swrkew Xabat Norenga,DM-0000000236,Debit Memos,5/30/2022,83.26200,83.26200
1000650,Swrkew Xabat Norenga,CM-000002325,Credit Memos,1/31/2022,81.91000,81.91000
1000650,Swrkew Xabat Norenga,CM-000003229,Credit Memos,5/21/2022,83.26200,83.26200
1000650,Swrkew Xabat Norenga,CM-000003335,Credit Memos,6/15/2022,83.26200,83.26200
1000650,Swrkew Xabat Norenga,SRTN-0000002419,Returns,4/5/2021,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SRTN-0000002669,Returns,5/29/2021,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SRTN-0000002941,Returns,8/12/2021,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SRTN-0000003792,Returns,3/7/2022,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SRTN-0000004129,Returns,5/14/2022,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SRTN-0000004541,Returns,8/3/2022,0.00000,0.00000
1000650,Swrkew Xabat Norenga,SRTN-0000004588,Returns,8/10/2022,0.00000,0.00000
1000650,Swrkew Xabat Norenga,PMT-0000011280,Payments,1/31/2022,0.00000,600.64000
1000650,Swrkew Xabat Norenga,PMT-0000012736,Payments,5/21/2022,0.00000,610.58800
1000650,Swrkew Xabat Norenga,PMT-0000012825,Payments,5/30/2022,0.00000,-610.59000
1000650,Swrkew Xabat Norenga,PMT-0000013056,Payments,6/15/2022,0.00000,610.58800
1000653,Sweet pharamacy ph hawler,SINV-0000037092,Sales / Invoices,6/20/2021,449.50000,449.50000
1000653,Sweet pharamacy ph hawler,SINV-0000048352,Sales / Invoices,3/27/2022,300.00000,300.00000
1000653,Sweet pharamacy ph hawler,DM-0000000160,Debit Memos,4/30/2022,45.00000,45.00000
1000653,Sweet pharamacy ph hawler,CM-000001523,Credit Memos,9/11/2021,67.42500,67.42500
1000653,Sweet pharamacy ph hawler,CM-000002723,Credit Memos,4/2/2022,45.00000,45.00000
1000653,Sweet pharamacy ph hawler,CM-000002959,Credit Memos,5/1/2022,45.00000,45.00000
1000653,Sweet pharamacy ph hawler,PMT-0000010090,Payments,9/11/2021,0.00000,382.07500
1000653,Sweet pharamacy ph hawler,PMT-0000011919,Payments,4/2/2022,0.00000,255.00000
1000653,Sweet pharamacy ph hawler,PMT-0000012395,Payments,4/30/2022,0.00000,-255.00000
1000653,Sweet pharamacy ph hawler,PMT-0000012420,Payments,5/1/2022,0.00000,255.00000
1000655,Darwaza ph Slemany,SINV-0000045709,Sales / Invoices,1/20/2022,0.00000,0.00000
1000655,Darwaza ph Slemany,SINV-0000047434,Sales / Invoices,3/2/2022,0.00000,0.00000
1000655,Darwaza ph Slemany,SINV-0000048203,Sales / Invoices,3/22/2022,0.00000,0.00000
1000655,Darwaza ph Slemany,SINV-0000049719,Sales / Invoices,5/8/2022,0.00000,0.00000
1000655,Darwaza ph Slemany,SINV-0000050529,Sales / Invoices,6/4/2022,0.00000,0.00000
1000655,Darwaza ph Slemany,SINV-0000053388,Sales / Invoices,9/22/2022,0.00000,0.00000
1000656,Emam Qasm ph karkuk,CM-000000879,Credit Memos,4/12/2021,9.54600,9.54600
1000656,Emam Qasm ph karkuk,SRTN-0000003279,Returns,10/26/2021,649.65800,649.65800
1000656,Emam Qasm ph karkuk,PMT-0000008966,Payments,4/12/2021,0.00000,149.55400
1000657,Lalo ph slemany,SRTN-0000004682,Returns,8/22/2022,0.00000,0.00000
1000658,Xurpa ph Hawler,SINV-0000034130,Sales / Invoices,4/11/2021,258.10000,258.10000
1000658,Xurpa ph Hawler,SINV-0000037090,Sales / Invoices,6/20/2021,216.40000,216.40000
1000658,Xurpa ph Hawler,SINV-0000038204,Sales / Invoices,7/18/2021,267.80000,267.80000
1000658,Xurpa ph Hawler,SINV-0000039404,Sales / Invoices,8/15/2021,0.00000,0.00000
1000658,Xurpa ph Hawler,SINV-0000041214,Sales / Invoices,10/3/2021,241.40000,241.40000
1000658,Xurpa ph Hawler,SINV-0000043593,Sales / Invoices,12/2/2021,0.00000,0.00000
1000658,Xurpa ph Hawler,SINV-0000045963,Sales / Invoices,1/26/2022,47.00000,47.00000
1000658,Xurpa ph Hawler,SINV-0000048981,Sales / Invoices,4/13/2022,170.40000,170.40000
1000658,Xurpa ph Hawler,SINV-0000050392,Sales / Invoices,5/29/2022,120.00000,120.00000
1000658,Xurpa ph Hawler,CM-000002505,Credit Memos,3/1/2022,172.60500,172.60500
1000658,Xurpa ph Hawler,CM-000004072,Credit Memos,8/14/2022,43.56000,43.56000
1000658,Xurpa ph Hawler,SRTN-0000002969,Returns,8/15/2021,0.00000,0.00000
1000658,Xurpa ph Hawler,SRTN-0000004805,Returns,9/18/2022,0.00000,0.00000
1000658,Xurpa ph Hawler,PMT-0000011631,Payments,3/1/2022,0.00000,978.09500
1000658,Xurpa ph Hawler,PMT-0000014202,Payments,8/14/2022,0.00000,246.84000
1000659,Najar ph Hawler,SINV-0000037576,Sales / Invoices,7/3/2021,0.00000,0.00000
1000659,Najar ph Hawler,SINV-0000046232,Sales / Invoices,2/2/2022,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000035096,Sales / Invoices,5/10/2021,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000035412,Sales / Invoices,5/19/2021,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000035584,Sales / Invoices,5/22/2021,99.00000,99.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000036699,Sales / Invoices,6/13/2021,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000039780,Sales / Invoices,8/24/2021,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000040601,Sales / Invoices,9/15/2021,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000040841,Sales / Invoices,9/22/2021,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000042236,Sales / Invoices,10/26/2021,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000044103,Sales / Invoices,12/14/2021,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000044988,Sales / Invoices,1/5/2022,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000045551,Sales / Invoices,1/17/2022,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000047377,Sales / Invoices,2/27/2022,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,SINV-0000047910,Sales / Invoices,3/14/2022,0.00000,0.00000
1000661,Alrwai3 altubia  ph mosel,PMT-0000010096,Payments,9/11/2021,0.00000,99.00000
1000662,Almurad ph mosel,DM-0000000081,Debit Memos,11/21/2021,71.20800,71.20800
1000664,Sarhang Raparen Norenga,SINV-0000040149,Sales / Invoices,9/4/2021,324.00000,324.00000
1000664,Sarhang Raparen Norenga,SINV-0000040384,Sales / Invoices,9/9/2021,120.00000,120.00000
1000664,Sarhang Raparen Norenga,SINV-0000042834,Sales / Invoices,11/13/2021,510.00000,510.00000
1000664,Sarhang Raparen Norenga,SINV-0000042842,Sales / Invoices,11/13/2021,0.00000,0.00000
1000664,Sarhang Raparen Norenga,SINV-0000043907,Sales / Invoices,12/9/2021,142.00000,142.00000
1000664,Sarhang Raparen Norenga,SINV-0000044759,Sales / Invoices,12/30/2021,0.00000,0.00000
1000664,Sarhang Raparen Norenga,SINV-0000046460,Sales / Invoices,2/6/2022,210.00000,210.00000
1000664,Sarhang Raparen Norenga,SINV-0000048827,Sales / Invoices,4/9/2022,224.70000,224.70000
1000664,Sarhang Raparen Norenga,SINV-0000052265,Sales / Invoices,8/3/2022,300.00000,300.00000
1000664,Sarhang Raparen Norenga,SINV-0000052485,Sales / Invoices,8/10/2022,0.00000,0.00000
1000664,Sarhang Raparen Norenga,SINV-0000052895,Sales / Invoices,8/27/2022,145.00000,145.00000
1000664,Sarhang Raparen Norenga,CM-000001591,Credit Memos,9/11/2021,32.07600,32.07600
1000664,Sarhang Raparen Norenga,CM-000002128,Credit Memos,12/30/2021,53.28000,53.28000
1000664,Sarhang Raparen Norenga,SRTN-0000003493,Returns,12/30/2021,0.00000,0.00000
1000664,Sarhang Raparen Norenga,SRTN-0000004583,Returns,8/10/2022,0.00000,0.00000
1000664,Sarhang Raparen Norenga,PMT-0000010196,Payments,9/12/2021,0.00000,235.22400
1000664,Sarhang Raparen Norenga,PMT-0000011005,Payments,12/30/2021,0.00000,390.72000
1000667,Gulrozh ph hawler,SINV-0000035050,Sales / Invoices,5/9/2021,90.00000,90.00000
1000667,Gulrozh ph hawler,SINV-0000038899,Sales / Invoices,8/5/2021,0.00000,0.00000
1000667,Gulrozh ph hawler,SINV-0000042283,Sales / Invoices,10/27/2021,222.50000,222.50000
1000667,Gulrozh ph hawler,SINV-0000047853,Sales / Invoices,3/12/2022,0.00000,0.00000
1000667,Gulrozh ph hawler,SINV-0000049501,Sales / Invoices,4/25/2022,0.00000,0.00000
1000667,Gulrozh ph hawler,CM-000001819,Credit Memos,11/1/2021,33.37500,33.37500
1000667,Gulrozh ph hawler,SRTN-0000003819,Returns,3/12/2022,0.00000,0.00000
1000667,Gulrozh ph hawler,SRTN-0000004070,Returns,4/25/2022,0.00000,0.00000
1000667,Gulrozh ph hawler,PMT-0000009447,Payments,7/1/2021,0.00000,90.00000
1000667,Gulrozh ph hawler,PMT-0000010602,Payments,11/1/2021,0.00000,189.12500
1000668,Akram Chamchmall,SINV-0000037428,Sales / Invoices,6/28/2021,577.50000,577.50000
1000668,Akram Chamchmall,SINV-0000037744,Sales / Invoices,7/6/2021,140.00000,140.00000
1000668,Akram Chamchmall,SINV-0000052285,Sales / Invoices,8/4/2022,79.00000,79.00000
